amount,transaction_hour,merchant_category,transaction_type,location,transactions_last_24h,avg_transaction_amount,international,distance_from_home_km,is_fraud
345.9,8,Fuel,Online,Pune,2.0,422.34,Yes,6067.7,High
550.25,12,Restaurants,POS,Mumbai,3.0,1107.65,No,3.27,Medium
1540.09,2,Entertainment,Online,Nagpur,5.0,2804.52,No,45.54,Medium
2899.9,0,Electronics,Online,Mumbai,2.0,642.8,No,273.31,Medium
638.09,17,Utilities,POS,Lucknow,3.0,904.28,No,3.07,Low
1035.82,20,Grocery,POS,Pune,21.0,1886.57,No,15.25,Low
441.91,19,Food,Online,Delhi,1.0,785.86,No,7.35,Low
298.36,21,Grocery,ATM,Ahmedabad,3.0,638.88,No,14.95,Low
2488.16,21,Fuel,POS,Mumbai,3.0,3610.3,No,25.66,Medium
821.85,10,Fuel,Online,Bengaluru,6.0,1375.31,No,8.43,Low
378.61,22,Online Marketplace,POS,Delhi,5.0,326.26,No,4.12,Medium
741.6,1,Fuel,Online,Chennai,1.0,2187.23,No,26.33,Low
1251.18,11,Restaurants,Online,Mumbai,2.0,1118.97,No,31.48,High
118.47,3,Food,POS,Mumbai,0.0,408.19,No,8.78,Low
1128.84,9,Entertainment,POS,Bengaluru,0.0,4388.81,No,4.83,Low
1348.65,15,Shopping,Contactless,Mumbai,4.0,1600.72,No,23.53,Medium
601.07,0,Travel,POS,Visakhapatnam,1.0,265.64,No,17.2,Low
346.65,16,Food,POS,Bengaluru,2.0,925.49,No,5.13,Low
2303.77,8,Shopping,Online,Bengaluru,3.0,2702.97,No,35.03,Medium
550.62,22,Restaurants,Online,Kochi,0.0,1261.15,No,0.77,Low
11428.21,17,Electronics,POS,Patna,3.0,2248.78,No,9.89,Medium
5608.24,10,Electronics,POS,Bengaluru,3.0,1238.87,Yes,5500.8,High
317.94,15,Pharmacy,POS,Hyderabad,3.0,886.11,No,5.72,Low
357.56,17,Grocery,POS,Bhopal,7.0,842.17,No,4.14,Low
759.23,13,Education,Contactless,Bhopal,0.0,881.53,No,504.52,Medium
1013.16,14,Grocery,POS,Bengaluru,3.0,1339.24,No,17.38,Low
2791.96,15,Fuel,POS,Mumbai,3.0,2148.7,No,25.58,Medium
4417.62,0,Grocery,Online,Delhi,2.0,4076.33,No,31.84,Low
47.54,8,Restaurants,Online,Bengaluru,2.0,211.59,No,19.68,Low
123.15,15,Food,POS,Jaipur,2.0,327.06,No,20.89,Low
6736.14,7,Utilities,POS,Hyderabad,3.0,4300.33,No,5.2,Low
1440.17,9,Food,POS,Bhopal,3.0,1260.61,No,14.63,Low
1006.53,19,Restaurants,POS,Bhopal,1.0,2398.92,No,43.59,Low
470.5,17,Utilities,Online,Coimbatore,3.0,1295.86,No,202.54,Medium
4341.05,13,Restaurants,ATM,Delhi,1.0,4285.05,No,7.8,Medium
3760.05,0,Online Marketplace,Online,Visakhapatnam,3.0,5720.19,No,275.22,Medium
486.86,21,Food,POS,Pune,2.0,1891.31,No,15.79,Low
4993.05,17,Education,POS,Bhopal,3.0,4281.94,No,9.48,Low
3900.58,19,Online Marketplace,POS,Bengaluru,28.0,2714.87,No,12.22,High
393.84,8,Fuel,Online,Guwahati,0.0,382.33,No,17.68,Low
536.2,0,Utilities,Contactless,Delhi,2.0,1262.85,No,24.63,Low
7868.18,14,Online Marketplace,POS,Bengaluru,1.0,4556.94,No,4.07,Low
129.92,12,Grocery,Online,Mumbai,3.0,488.09,No,2.21,Low
4770.63,17,Travel,POS,Kochi,4.0,1992.78,No,23.55,Medium
759.41,13,Shopping,Online,Chennai,0.0,497.49,No,1.18,Medium
12541.3,10,Online Marketplace,Online,Jaipur,4.0,4883.85,No,14.58,Low
3541.54,8,Healthcare,Online,Guwahati,3.0,1685.16,No,6.91,Medium
608.35,14,Online Marketplace,Contactless,Mumbai,2.0,536.73,No,4.88,Medium
1482.47,18,Fuel,POS,Vijayawada,2.0,1150.41,No,463.06,Medium
629.42,10,Electronics,POS,Coimbatore,2.0,368.29,No,15.0,Medium
379.65,21,Fuel,Contactless,Kolkata,0.0,1446.59,No,23.24,Low
1113.4,23,Education,Online,Ahmedabad,2.0,488.92,No,222.45,High
537.52,10,Food,POS,Delhi,3.0,767.34,No,6.9,Low
800.92,11,Food,Contactless,Mumbai,4.0,1495.47,No,9.42,Low
747.08,17,Online Marketplace,Online,Bengaluru,3.0,825.04,No,1.84,Medium
374.12,23,Shopping,POS,Delhi,3.0,599.85,No,7.49,Low
916.01,20,Grocery,Contactless,Hyderabad,2.0,1539.13,No,6.85,Low
3209.73,22,Grocery,Contactless,Chennai,2.0,2621.99,No,0.94,Low
7382.8,8,Online Marketplace,Online,Hyderabad,3.0,1881.04,No,1.66,Medium
8177.64,21,Shopping,POS,Pune,0.0,4606.71,No,10.75,Low
2633.81,12,Online Marketplace,POS,Kolkata,3.0,2291.31,No,23.21,High
5184.81,13,Shopping,POS,Pune,,2360.08,No,11.46,Medium
207.9,20,Grocery,Contactless,Hyderabad,2.0,722.9,No,4.07,Medium
6424.29,15,Electronics,Online,Guwahati,2.0,4393.43,No,39.73,High
1159.71,13,Utilities,Online,Ahmedabad,3.0,1152.1,No,24.2,Low
1414.93,13,Utilities,POS,Kolkata,4.0,2249.78,No,11.63,Low
7222.58,9,Electronics,POS,Hyderabad,4.0,1650.54,No,1.57,High
378.51,17,Grocery,ATM,Bengaluru,3.0,446.48,No,1.49,Medium
1468.61,17,Utilities,POS,Delhi,3.0,2209.01,No,0.51,Low
593.79,8,Food,POS,Pune,4.0,2783.67,No,30.67,Low
588.2,14,Pharmacy,Online,Bengaluru,1.0,1271.15,No,16.09,Low
1296.66,9,Fuel,Online,Patna,3.0,5080.13,No,201.75,Low
373.84,9,Travel,Contactless,Jaipur,3.0,185.95,No,6.38,Medium
4116.63,0,Utilities,ATM,Mumbai,3.0,6605.83,No,17.36,Low
24817.3,12,Grocery,POS,Kochi,2.0,3482.77,No,6.44,High
911.34,19,Grocery,ATM,Indore,2.0,1449.19,No,29.17,Medium
1581.76,14,Pharmacy,ATM,Mumbai,2.0,2910.32,No,3.01,Low
993.18,16,Fuel,POS,Hyderabad,1.0,2121.82,No,33.4,Low
6792.88,17,Fuel,POS,Hyderabad,3.0,1960.48,No,5.02,Medium
2275.67,11,Entertainment,ATM,Mumbai,2.0,6132.51,No,36.72,Low
581.15,7,Fuel,Contactless,Hyderabad,24.0,621.53,No,7.58,High
546.32,22,Education,POS,Chennai,3.0,841.57,No,11.1,Low
2490.59,21,Fuel,ATM,Mumbai,1.0,687.68,No,10.94,Medium
442.27,18,Online Marketplace,POS,Pune,1.0,906.91,No,13.93,Low
1759.75,12,Online Marketplace,Online,Patna,3.0,1520.3,No,10.46,Low
2721.04,16,Electronics,POS,Kolkata,1.0,959.29,No,8.63,Medium
374.91,15,Education,Online,Ahmedabad,6.0,492.72,No,23.8,Low
297.8,15,Grocery,Contactless,Mumbai,3.0,577.13,No,0.84,Low
1552.51,5,Restaurants,Contactless,Bengaluru,2.0,2368.03,No,461.74,Low
1122.75,9,Shopping,Online,Hyderabad,2.0,589.38,No,4.1,Medium
662.53,9,Shopping,Contactless,Chennai,6.0,605.47,No,5.87,Medium
2588.82,17,Grocery,Online,Chennai,1.0,5708.4,No,9.96,Low
12477.43,14,Online Marketplace,Contactless,Bengaluru,2.0,2534.02,No,5.86,Low
109.39,8,Pharmacy,POS,Mumbai,2.0,441.62,No,5.95,Medium
10291.98,9,Travel,Online,Jaipur,4.0,4248.17,No,7.48,Medium
3790.02,9,Utilities,Contactless,Mumbai,2.0,2720.97,No,4.18,Low
1115.97,14,Restaurants,Online,Mumbai,4.0,2829.89,No,11.84,Low
816.7,17,Healthcare,POS,Delhi,3.0,405.9,No,7.32,Medium
3425.87,9,Travel,POS,Delhi,2.0,1161.25,No,0.66,Medium
777.89,21,Online Marketplace,Online,Chennai,2.0,704.36,No,138.99,High
625.28,12,Online Marketplace,Contactless,Kochi,2.0,700.55,No,18.57,Low
689.43,23,Online Marketplace,POS,Coimbatore,5.0,664.43,No,18.82,High
113.55,11,Grocery,Online,Mumbai,2.0,336.47,No,5.32,Medium
4234.91,11,Healthcare,Contactless,Coimbatore,3.0,3883.09,No,39.6,Medium
875.26,18,Entertainment,Online,Lucknow,5.0,2323.78,No,33.18,Low
986.17,7,Shopping,Contactless,Bengaluru,26.0,563.42,No,8.35,High
174.1,22,Grocery,Contactless,Pune,2.0,287.41,No,3.95,Low
3395.27,18,Travel,POS,Visakhapatnam,1.0,905.79,No,17.97,Medium
1435.41,10,Education,POS,Delhi,5.0,560.03,No,17.54,Medium
669.07,15,Fuel,POS,Mumbai,2.0,581.23,Yes,2748.03,High
35879.73,14,Electronics,Online,Visakhapatnam,19.0,3316.51,Yes,3534.31,High
932.07,21,Online Marketplace,Online,Kolkata,2.0,1005.48,No,5.74,Low
739.59,6,Electronics,POS,Hyderabad,2.0,340.51,No,0.57,Low
6973.28,10,Fuel,POS,Mumbai,2.0,1643.41,No,15.25,Medium
8711.48,21,Travel,POS,Nagpur,1.0,1842.65,No,4.59,Medium
454.18,21,Restaurants,POS,Chennai,3.0,285.6,No,13.13,Medium
2266.41,16,Pharmacy,ATM,Coimbatore,5.0,2409.87,No,7.32,Medium
616.96,13,Utilities,Contactless,Kochi,5.0,1143.88,No,21.96,Low
187.58,2,Grocery,Online,Jaipur,1.0,336.71,No,7.84,Low
932.7,11,Shopping,POS,Chennai,1.0,1453.55,No,11.63,Low
117.45,15,Utilities,Contactless,Delhi,4.0,394.86,No,15.5,Low
5074.55,6,Travel,Online,Mumbai,1.0,2318.13,No,3.08,Low
139.54,9,Utilities,Online,Coimbatore,1.0,481.38,No,13.04,Low
547.27,15,Pharmacy,Online,Bengaluru,3.0,1062.83,No,49.58,Low
1063.64,8,Grocery,ATM,Nagpur,2.0,794.36,No,3.85,Medium
570.97,11,Fuel,POS,Bengaluru,5.0,1085.53,No,22.87,Medium
2201.53,0,Online Marketplace,POS,Bengaluru,2.0,1472.87,No,5.22,Medium
404.21,19,Utilities,Contactless,Mumbai,3.0,728.95,Yes,3233.78,High
1038.25,21,Pharmacy,Online,Pune,20.0,1975.28,No,0.81,High
745.85,12,Fuel,Online,Kolkata,2.0,1666.49,No,5.38,Low
196.05,20,Food,Contactless,Vijayawada,4.0,1072.35,No,3.91,Low
128.49,13,Utilities,ATM,Bengaluru,3.0,232.13,No,297.38,Medium
250.39,19,Pharmacy,Online,Surat,1.0,228.21,No,29.01,Low
229.26,8,Restaurants,ATM,Delhi,2.0,714.8,No,7.26,Low
2265.98,18,Healthcare,Online,Chennai,4.0,1261.24,No,7.44,Low
1563.46,16,Entertainment,POS,Mumbai,1.0,636.33,No,1.65,Low
1329.93,13,Education,ATM,Kolkata,1.0,1220.8,No,20.58,Low
3013.22,20,Electronics,POS,Visakhapatnam,2.0,605.66,No,6.91,Medium
4256.66,18,Utilities,Contactless,Nagpur,0.0,5577.38,No,2.08,Low
22690.77,12,Electronics,Online,Hyderabad,1.0,2815.85,No,24.63,Medium
247.97,9,Food,Online,Indore,3.0,362.72,No,0.99,Low
752.76,10,Grocery,Online,Pune,1.0,1214.19,No,49.17,Medium
1849.79,17,Entertainment,Contactless,Mumbai,3.0,2164.21,No,36.92,Low
16784.52,9,Electronics,POS,Mumbai,5.0,5895.87,No,254.17,Medium
1295.35,22,Electronics,Online,Coimbatore,1.0,903.73,No,0.45,Low
523.47,8,Grocery,Contactless,Bengaluru,1.0,955.56,No,15.04,Low
560.28,11,Food,Online,Mumbai,1.0,1156.1,No,1.9,Low
1838.84,8,Utilities,POS,Patna,4.0,1816.48,Yes,2999.62,High
2647.28,23,Food,Online,Kochi,0.0,7609.13,No,2.14,Low
2190.16,14,Utilities,Online,Vijayawada,4.0,3793.59,No,12.95,High
777.78,7,Fuel,Online,Mumbai,5.0,1045.71,No,18.74,Medium
1219.16,0,Electronics,POS,Bengaluru,6.0,490.09,No,7.18,Medium
446.32,19,Online Marketplace,POS,Kolkata,2.0,713.0,No,5.19,Low
1627.5,8,Shopping,ATM,Mumbai,2.0,1653.25,Yes,473.86,High
2396.37,23,Electronics,POS,Patna,3.0,969.09,No,3.94,Medium
1119.7,12,Grocery,Contactless,Bengaluru,1.0,1135.26,No,8.91,Low
397.59,10,Food,Contactless,Lucknow,1.0,1785.47,No,,Low
1106.95,20,Pharmacy,ATM,Hyderabad,3.0,2854.53,No,2.1,Medium
5620.39,19,Online Marketplace,POS,Ahmedabad,1.0,2830.13,No,3.75,Low
397.88,16,Pharmacy,Online,Nagpur,2.0,828.85,No,2.18,Medium
820.89,13,Healthcare,Online,Surat,5.0,747.2,No,7.21,Medium
452.07,18,Fuel,Online,Surat,5.0,1231.67,No,8.17,Low
576.69,11,Restaurants,Online,Delhi,4.0,1670.45,No,34.54,Medium
340.17,10,Food,Contactless,Kochi,2.0,512.51,No,15.78,Medium
3304.7,20,Travel,POS,Surat,1.0,2028.98,No,457.4,Medium
231.47,11,Fuel,ATM,Mumbai,2.0,515.0,No,72.99,Low
471.18,23,Grocery,ATM,Jaipur,5.0,1003.45,No,11.05,Medium
1235.19,23,Grocery,Online,Bengaluru,1.0,1884.45,No,38.54,Medium
61.72,22,Utilities,POS,Kolkata,2.0,300.81,Yes,5488.29,Medium
603.4,15,Grocery,Online,Chennai,3.0,1368.43,No,67.01,Low
156.87,13,Entertainment,Contactless,Chennai,3.0,556.72,No,0.15,Low
1294.19,21,Shopping,POS,Lucknow,2.0,1153.95,No,21.98,Low
476.74,10,Food,POS,Bhopal,14.0,1937.84,No,456.66,High
277.71,18,Fuel,Contactless,Vijayawada,1.0,760.15,No,22.69,Low
5231.92,14,Travel,POS,Ahmedabad,8.0,2139.17,No,7.98,Low
237.84,10,Healthcare,Online,Indore,2.0,336.34,No,236.27,Medium
2635.3,12,Restaurants,POS,Nagpur,3.0,2555.76,No,48.11,Medium
830.59,14,Food,ATM,Hyderabad,2.0,1521.66,No,23.35,Low
1264.34,18,Shopping,Online,Hyderabad,4.0,322.03,No,4.16,High
1625.14,10,Electronics,POS,Mumbai,2.0,591.03,No,6.39,Medium
475.55,12,Entertainment,POS,Chennai,1.0,1172.62,No,0.68,Low
704.68,11,Electronics,POS,Indore,4.0,410.03,No,10.78,Low
848.97,9,Shopping,Online,Hyderabad,2.0,1028.16,No,1.0,Low
1858.05,23,Electronics,POS,Bengaluru,1.0,980.37,No,0.21,Low
5865.71,15,Grocery,Contactless,Indore,0.0,2241.05,No,7.4,Low
2162.43,22,Fuel,ATM,Pune,14.0,3269.63,No,2.34,Medium
350.24,17,Fuel,Contactless,Pune,3.0,898.37,No,4.88,Low
1899.51,14,Shopping,Online,Chennai,1.0,1570.8,No,11.2,Medium
3023.21,20,Entertainment,Online,Patna,1.0,2081.62,No,2.72,Low
320.85,12,Travel,POS,Kolkata,2.0,273.93,No,15.5,Medium
259.1,13,Utilities,Online,Chennai,2.0,971.15,No,4.86,Low
3209.39,20,Travel,ATM,Delhi,4.0,2582.53,No,16.14,Medium
5054.49,14,Electronics,Online,Jaipur,2.0,316.89,No,31.01,Medium
523.4,12,Food,Online,Mumbai,1.0,2695.97,No,0.43,Low
295.47,14,Pharmacy,POS,Ahmedabad,9.0,944.55,No,33.69,Medium
350.85,9,Restaurants,POS,Kolkata,3.0,1263.56,No,22.73,Low
4770.16,15,Shopping,POS,Kolkata,3.0,2116.37,No,9.02,High
2955.07,12,Utilities,Online,Lucknow,3.0,3007.9,No,21.19,Low
220.11,16,Pharmacy,Online,Pune,1.0,2007.13,No,2.24,Low
709.88,17,Fuel,Contactless,Hyderabad,2.0,1755.09,No,6.82,Low
707.83,6,Entertainment,Online,Chennai,3.0,882.51,No,19.68,Medium
2040.33,11,Fuel,Online,Bengaluru,29.0,,No,2.68,High
661.25,21,Food,POS,Lucknow,2.0,929.71,No,2.16,Low
2763.42,1,Restaurants,POS,Kolkata,1.0,1131.72,No,28.0,Medium
1425.71,21,Food,POS,Delhi,2.0,2112.95,No,16.16,Low
279.49,12,Electronics,Contactless,Bengaluru,28.0,129.12,No,5.19,High
438.67,13,Grocery,POS,Patna,2.0,1495.38,No,1.77,Low
8987.1,6,Electronics,Contactless,Surat,4.0,4656.25,No,10.62,Low
16257.14,12,Shopping,POS,Hyderabad,2.0,8993.62,No,5.29,Medium
972.52,16,Utilities,POS,Delhi,2.0,1737.58,No,3.01,Low
10000.01,9,Electronics,ATM,Pune,3.0,3828.36,No,9.27,Medium
2902.08,18,Shopping,POS,Hyderabad,2.0,3087.77,No,11.6,Medium
564.22,15,Online Marketplace,POS,Hyderabad,4.0,524.12,No,3.25,Medium
3395.6,17,Shopping,Online,Chennai,3.0,3216.98,No,178.13,Low
4796.57,19,Online Marketplace,POS,Chennai,4.0,3786.09,No,2.82,Low
7185.91,8,Shopping,Online,Pune,3.0,6198.8,No,51.62,Medium
2162.82,12,Food,Contactless,Delhi,4.0,4016.68,No,7.55,Low
9097.81,15,Pharmacy,POS,Visakhapatnam,5.0,4275.77,No,0.87,Low
3459.64,3,Fuel,POS,Hyderabad,5.0,1534.26,No,13.07,Medium
971.74,17,Utilities,POS,Mumbai,0.0,919.69,No,1.54,Low
2590.0,15,Shopping,Contactless,Pune,0.0,1169.59,No,16.33,Low
1540.82,5,Utilities,POS,Pune,3.0,2220.23,No,10.49,Low
1334.25,7,Food,Contactless,Delhi,2.0,2391.35,No,9.51,Low
1448.36,10,Utilities,POS,Visakhapatnam,2.0,1147.71,No,28.13,Medium
1199.39,12,Electronics,Online,Delhi,4.0,761.11,No,7.07,Low
34879.27,12,Electronics,Online,Lucknow,5.0,8889.43,No,18.83,High
413.85,21,Grocery,Online,Pune,2.0,1160.21,No,1.64,Low
1415.47,7,Restaurants,POS,Delhi,2.0,1105.87,No,13.93,Medium
402.14,12,Restaurants,Online,Mumbai,19.0,924.31,No,15.99,High
222.3,16,Grocery,ATM,Mumbai,4.0,648.8,No,21.53,Medium
3430.58,16,Electronics,POS,Kochi,6.0,688.1,No,40.59,Medium
163.01,13,Pharmacy,Online,Hyderabad,4.0,743.81,No,7.35,Low
850.28,7,Healthcare,POS,Kochi,4.0,1570.86,No,5.37,Low
4773.09,14,Shopping,Online,Lucknow,2.0,2758.58,No,19.39,Low
1187.25,11,Food,ATM,Hyderabad,2.0,1931.04,No,1.12,Low
1397.17,20,Restaurants,POS,Mumbai,3.0,943.59,No,467.72,Medium
4853.46,19,Pharmacy,POS,Hyderabad,5.0,3482.01,No,37.72,Medium
707.71,11,Food,Online,Mumbai,3.0,1774.09,No,4.78,Low
135.63,15,Food,Contactless,Bhopal,2.0,404.26,No,36.84,Low
328.53,2,Grocery,Contactless,Chennai,6.0,511.22,No,0.45,Low
5923.82,13,Electronics,Online,Pune,4.0,1526.29,No,4.0,Medium
15887.87,22,Fuel,Contactless,Visakhapatnam,4.0,1706.8,No,3.93,Medium
665.41,14,Grocery,Contactless,Visakhapatnam,2.0,656.88,No,25.25,Medium
1246.78,13,Shopping,ATM,Lucknow,3.0,1195.11,No,0.57,Low
3785.82,17,Utilities,POS,Mumbai,3.0,3204.57,No,18.73,Medium
1013.34,18,Restaurants,ATM,Indore,1.0,972.04,No,1.54,Low
1851.53,8,Online Marketplace,ATM,Hyderabad,4.0,1521.95,No,469.77,High
5039.32,18,Grocery,Contactless,Bengaluru,2.0,6521.74,No,296.74,Medium
195.31,11,Food,Online,Mumbai,4.0,412.12,No,12.89,Medium
512.87,8,Healthcare,Online,Patna,1.0,610.35,No,11.87,Low
1075.52,21,Grocery,Online,Visakhapatnam,3.0,886.82,No,3.15,Low
1236.16,17,Healthcare,Contactless,Lucknow,2.0,1071.54,No,19.99,Low
1488.36,21,Shopping,Online,Kochi,1.0,669.2,No,6.08,Low
4040.51,4,Fuel,Contactless,Kochi,3.0,3135.17,No,11.08,Medium
455.94,2,Grocery,POS,Bengaluru,2.0,534.45,No,1.69,Low
4453.71,16,Healthcare,POS,Indore,7.0,1593.66,No,7.97,Medium
1467.62,18,Grocery,Online,Chennai,6.0,1593.86,No,21.69,High
326.59,6,Shopping,POS,Mumbai,2.0,297.5,No,17.36,Low
1371.15,15,Education,Contactless,Hyderabad,2.0,1961.22,No,0.1,Low
278.06,11,Entertainment,Online,Delhi,0.0,524.79,No,3.33,Medium
5383.66,22,Electronics,Contactless,Bhopal,3.0,2452.75,No,11.35,Low
1825.33,19,Travel,POS,Visakhapatnam,3.0,1888.51,No,5.72,Low
503.1,15,Utilities,Online,Hyderabad,5.0,674.18,No,474.35,Low
1273.3,17,Grocery,Online,Guwahati,0.0,1790.18,No,10.27,Medium
66.97,15,Healthcare,POS,Surat,2.0,59.13,No,2.87,Low
2185.28,0,Grocery,Contactless,Delhi,1.0,2167.56,No,43.42,Medium
252.04,8,Food,Online,Mumbai,1.0,497.32,No,2.2,Low
145.47,8,Restaurants,POS,Jaipur,1.0,373.98,No,18.58,Low
970.1,9,Pharmacy,Online,Kochi,4.0,2053.45,No,8.21,Low
2415.8,7,Healthcare,POS,Bengaluru,2.0,892.42,No,0.55,Low
9071.11,19,Electronics,POS,Chennai,1.0,2600.23,No,44.27,High
4963.4,13,Entertainment,Contactless,Bengaluru,5.0,3652.42,No,15.99,Medium
6946.77,13,Healthcare,POS,Visakhapatnam,2.0,1842.57,No,3.17,Medium
798.32,8,Utilities,Online,Mumbai,4.0,1898.03,No,5.23,Low
10564.6,6,Shopping,Online,Delhi,0.0,12984.06,No,20.42,Low
186.59,8,Grocery,POS,Bengaluru,5.0,251.72,No,1.67,Low
3461.76,4,Shopping,POS,Bengaluru,4.0,1311.21,No,0.1,Medium
1701.49,15,Electronics,Contactless,Pune,1.0,657.14,No,14.67,Medium
10812.91,8,Electronics,POS,Ahmedabad,4.0,1329.91,No,0.64,High
678.28,17,Pharmacy,Online,Bengaluru,4.0,834.44,No,2.98,Medium
1922.58,20,Online Marketplace,POS,Ahmedabad,0.0,736.16,No,2.42,Low
10018.68,19,Electronics,Online,Hyderabad,4.0,4328.46,No,12.64,Low
1031.11,15,Grocery,Online,Bengaluru,4.0,2575.59,No,16.89,Low
648.93,13,Fuel,Online,Bengaluru,6.0,1251.0,No,0.69,Low
2300.82,22,Grocery,Contactless,Patna,2.0,1944.02,No,1.19,Medium
239.27,8,Pharmacy,POS,Delhi,1.0,695.97,No,0.43,Low
1100.01,18,Grocery,Contactless,Kolkata,2.0,3235.18,No,1.17,Low
1419.26,15,Shopping,Contactless,Pune,6.0,678.21,No,12.91,High
445.17,14,Grocery,Contactless,Coimbatore,2.0,580.64,No,4.85,Low
6853.63,22,Electronics,Online,Guwahati,4.0,1065.58,No,8.68,High
1245.03,21,Shopping,Online,Indore,3.0,1730.68,No,0.1,Low
1138.05,22,Grocery,Online,Chennai,3.0,674.77,Yes,5031.47,Medium
374.9,18,Grocery,ATM,Hyderabad,2.0,950.8,No,17.24,Low
2185.93,11,Food,POS,Visakhapatnam,0.0,3806.73,No,1.27,Low
1287.54,15,Grocery,Online,Bengaluru,3.0,1070.71,No,5.11,Medium
3996.7,20,Online Marketplace,Online,Mumbai,1.0,2125.24,No,39.95,Low
2708.38,13,Fuel,Online,Ahmedabad,2.0,2894.57,No,1.05,Medium
3057.13,15,Shopping,Contactless,Mumbai,2.0,3283.36,No,31.33,Medium
269.75,13,Grocery,POS,Visakhapatnam,2.0,711.7,No,31.45,Low
1276.2,20,Food,POS,Bengaluru,4.0,1301.57,No,4.89,Medium
746.15,8,Education,ATM,Nagpur,0.0,561.1,Yes,3664.78,Medium
1864.17,7,Restaurants,Online,Delhi,0.0,2258.95,No,2.76,Low
1545.51,8,Grocery,POS,Chennai,2.0,3928.68,No,3.78,Low
791.45,19,Utilities,POS,Kolkata,1.0,1379.21,No,23.51,Low
2689.13,12,Entertainment,POS,Kolkata,1.0,728.14,No,36.59,Medium
921.9,0,Online Marketplace,POS,Bengaluru,2.0,891.66,No,329.74,Medium
261.14,15,Pharmacy,Contactless,Vijayawada,4.0,611.61,No,403.26,Medium
1291.59,16,Food,POS,Lucknow,5.0,1598.17,No,24.13,Low
1449.24,22,Grocery,Online,Jaipur,2.0,1349.15,No,7.71,Low
2309.38,9,Entertainment,POS,Mumbai,20.0,1107.11,No,27.28,High
2254.08,6,Healthcare,Online,Jaipur,1.0,2000.07,No,0.84,Medium
1856.81,16,Pharmacy,Contactless,Ahmedabad,0.0,1836.51,No,1.0,Low
2893.89,10,Entertainment,POS,Delhi,0.0,4375.38,No,2.66,Low
414.1,16,Food,POS,Patna,8.0,302.18,No,15.5,Medium
987.43,22,Restaurants,Online,Vijayawada,6.0,1094.88,No,0.53,Low
1646.31,17,Utilities,Online,Ahmedabad,4.0,1177.51,No,39.43,Low
1924.54,17,Food,Online,Pune,1.0,4665.64,No,10.08,Low
1774.85,9,Food,POS,Kolkata,0.0,2203.33,No,0.43,Low
573.96,20,Education,Online,Mumbai,6.0,284.59,No,4.75,Medium
1234.72,12,Shopping,Online,Coimbatore,6.0,2020.58,No,8.94,Medium
1189.48,11,Utilities,POS,Nagpur,0.0,2626.27,No,6.23,Low
799.95,22,Online Marketplace,Online,Chennai,2.0,1035.52,No,13.5,Low
929.58,16,Electronics,Contactless,Kochi,4.0,451.59,No,3.02,Low
1323.85,12,Pharmacy,Contactless,Delhi,3.0,729.85,No,0.4,Low
626.2,20,Online Marketplace,Online,Hyderabad,3.0,730.44,Yes,1266.0,High
395.3,13,Restaurants,Contactless,Ahmedabad,4.0,982.41,No,2.09,Low
1047.29,3,Healthcare,ATM,Lucknow,0.0,1794.89,No,2.37,Medium
2040.87,19,Shopping,POS,Delhi,2.0,1765.4,No,1.73,Low
876.24,19,Healthcare,Contactless,Delhi,2.0,537.55,No,14.64,Medium
480.01,8,Grocery,POS,Bengaluru,1.0,918.93,No,19.77,Medium
1095.13,22,Education,Online,Ahmedabad,3.0,544.75,No,6.25,Medium
1151.79,19,Fuel,Online,Bhopal,1.0,1980.33,No,24.17,Low
1307.4,22,Online Marketplace,POS,Bengaluru,3.0,2185.52,No,24.03,Medium
4101.74,19,Education,Online,Surat,1.0,1474.81,No,262.97,Medium
1907.54,14,Shopping,Online,Delhi,1.0,640.43,No,10.29,Medium
176.9,5,Food,POS,Delhi,22.0,354.43,No,5.98,Medium
705.3,8,Utilities,ATM,Visakhapatnam,1.0,749.34,No,4.41,Low
9724.26,18,Restaurants,Online,Coimbatore,2.0,8976.75,No,23.5,Low
280.47,0,Grocery,POS,Coimbatore,26.0,964.28,No,8.27,Low
1512.91,20,Online Marketplace,Contactless,Mumbai,5.0,1454.47,No,4.76,Medium
1149.99,7,Pharmacy,ATM,Coimbatore,2.0,2231.59,No,0.13,Low
791.48,16,Grocery,ATM,Chennai,1.0,1089.22,No,9.42,Low
628.9,12,Entertainment,Online,Delhi,3.0,618.82,No,9.9,Low
2808.11,17,Healthcare,Online,Coimbatore,1.0,868.89,No,0.51,Medium
179.62,23,Grocery,Contactless,Visakhapatnam,3.0,280.04,No,5.94,Low
1039.21,21,Grocery,Online,Chennai,2.0,1418.67,No,16.11,Low
7092.15,22,Electronics,POS,Bengaluru,3.0,946.1,No,32.92,High
110.1,0,Travel,ATM,Jaipur,3.0,90.34,No,32.64,Medium
423.62,20,Grocery,POS,Mumbai,3.0,1838.16,No,16.42,Low
5536.71,18,Travel,POS,Mumbai,0.0,2591.58,No,3.56,Medium
3475.77,13,Travel,POS,Jaipur,1.0,1404.67,No,9.49,Medium
367.41,11,Entertainment,Contactless,Delhi,2.0,465.79,No,15.82,Medium
690.13,10,Entertainment,POS,Chennai,3.0,946.95,No,9.26,Low
3356.64,7,Electronics,ATM,Mumbai,3.0,2106.32,No,7.49,Low
355.08,9,Grocery,POS,Bengaluru,3.0,553.68,No,0.2,Low
